id,term,description,source,collected_date
19,강제보험,"가입이 강제되는 보험을 말한다. 이 경우 보험계약자에 대해서는 가입이, 보험자에 대해서는 인수가 의무화되는 것이 보통이다. 자동차 손해배상 책임보험 및 특수건물에 대한 화재보험이 그 하나의 예이다.",KIDI_BIGIN,2025-08-13 17:22:45
17,강제보험 [영 : ],"가입이 강제되는 보험을 말한다. 이 경우 보험계약자에 대해서는 가입이, 보험자에 대해서는 인수가 의무화되는 것이 보통이다. 자동차 손해배상 책임보험 및 특수건물에 대한 화재보험이 그 하나의 예이다.",KNIA,2025-08-14 12:21:26
20,개발이익,"보험회사로 하여금 적극적인 상품개발에 나서게 하기 위하여, 어느 회사가 새로운 상품을 개발한 경우. 감독 관청이 개발 후의 일정기간은 다른 회사에 동일상품을 인가해 주지 않음으로써, 선행 개발의 혜택을 주는 제도. 개인대출 신용보험 금융기관과 자연인(보험계약자)간의 비사업성 자금에 대하여 대출계약을 의뢰한 채무자(자연인)가 채무를 이행하지 않는 경우에 채권자(금융기관)가 입은 손해를 보상하는 보험.",KIDI_BIGIN,2025-08-13 17:22:45
44,개발이익,"보험회사로 하여금 적극적인 상품개발에 나서게 하기 위하여, 어느 회사가 새로운 상품을 개발한 경우. 감독 관청이 개발 후의 일정기간은 다른 회사에 동일상품을 인가해 주지 않음으로써, 선행 개발의 혜택을 주는 제도",한화생명,2025-08-14 14:29:51
16,개발이익 / /,"보험회사로 하여금 적극적인 상품개발에 나서게 하기 위하여, 어느 회사가 새로운 상품을 개발한 경우, 감독 관청이 개발 후의 일정기간은 다른 회사에 동일 상품을 인가해 주지 않음으로써, 선행 개발의 혜택을 주는 제도를 말한다.",DB생명,2025-08-14 13:18:54
17,개별약관 / /,"보험회사가 직접 판매하는 보험상품의 개별적인 보험약관을 일컫는 말로 보험상품별 약관이라고도 한다. 개별약관은 기본보장계약 약관과 각종 추가보장계약 약관으로 구성된다. 개별약관을 작성함에 있어서는 감독원장이 정하는 표준약관을 준용하도록 하고 있으며, 보험상품별 특성에 따라 표준약관을 그대로 준용하기 곤란한 경우에는 그 내용을 수정하여 사용할 수 있도록 하고 있다.",DB생명,2025-08-14 13:18:54
13,개인 재무설계,개인이나 가족의 목표를 달성하기 위한 통합적 계획을 개발하고 수행하기 위하여 그들의 재무적 목표를 이용하는 과정이라고 정의할 수 있다. <요소> 1.종합적인 재무적 목표의 설정 2. 종합목표를 달성하기 위한 통합적 계획의 개발 및 수행 <이유> 1.경제적 불확실성의 증대(:이자율과 인플레이션의 변동이 커짐) 2.계속적으로 변하는 규정(:세법의 빈번한 변경) 3.새로운 재무적 수단의 계속적 등장(:선물등의 파생상품과 유니버셜보험 등),한화생명,2025-08-14 14:29:51
45,개인대부 신용보험,금융기관(보험계약자)과 자연인간의 비사업성 자금에 대하여 대부계약에 의뢰한 채무를 채무자(자연인)가 이행하지 않는 경우에 채권자(금융기관)가 입은 손해를 보상하는 보험.,한화생명,2025-08-14 14:29:51
33,개인배상 책임보험,"개인이 일상생활을 하는 과정에서 남에게 신체의 장애 또는 재물의 손괴를 입히는 수가있는데, 이러한 것에 기인해서 법률상의 손해배상책임을 부담함으로 말미암아 입는 손해를 담보하는 보험을 말한다. 개인, 사냥, 골프, 테니스 등의 각 배상책 임보험이 이에 해당된다. 개인의 권리의식이 높아짐에 따라 일상생활 가운데에서도 손 해배상 문제가 늘어나고 있어서 이 보험의 필요성이 증대되고 있다. 그 가운데에는 개인에 관계되는 모든 위험을 한꺼번에 포괄적으로 담보하는 종류가 있다. 골프나 테니스 등의 스포츠 위험도 포함해서 담보하는 내용으로 되어있으나, 자동차에 관한 위험만은 면책으로 하고 있다.",KIDI_BIGIN,2025-08-13 17:22:46
21,개인배상 책임보험(,"개인이 일상생활을 하는 과정에서 남에게 신체의 장애 또는 재물의 손괴를 입히는 수가있는데, 이러한 것에 기인해서 법률상의 손해배상책임을 부담함으로 말미암아 입는 손해를 담보하는 보험을 말한다. 개인, 사냥, 골프, 테니스 등의 각 배상책 임보험이 이에 해당된다. 개인의 권리의식이 높아짐에 따라 일상생활 가운데에서도 손 해배상 문제가 늘어나고 있어서 이 보험의 필요성이 증대되고 있다. 그 가운데에는 개인에 관계되는 모든 위험을 한꺼번에 포괄적으로 담보하는 종류가 있다. 골프나 테니스 등의 스포츠 위험도 포함해서 담보하는 내용으로 되어있으나, 자동차에 관한 위험만은 면책으로 하고 있다.",KIDI_BIGIN,2025-08-13 17:22:45
46,개인변액보험,"납입된 보험료의 전부 또는 일부를 정액보험과는 다른 별도의 특별계정에 산입하여, 특별계정마다의 자산운용의 성과를 사망보험금이나 만기보험금(내지는 해지환급금)의 액수에 반영시킴으로써 보험금액이 보험기간 중 변동되는 방식의 생명보험이다. 정액보험에서는 자산운용이율이 예정이율을 초과하였을 때에는 그만큼 이차배당으로 계약자에게 환원시키기 때문에 계약 때는 계산된 책임준비금이 변동되는 일은 없으며, 따라서 보험가입 금액도 변동되지 않는다. 변액보험에서는 특별계정마다 독자적인 자산운용이 집행되어, 그 결과가 직접 적립금(정액보험의 책임준비금에 배당금을 보탠것에 해당)에 반영되므로, 결과에 따라 정액보험을 웃도는 급부를 얻을 수 있고, 인플레 대책의 구실을 수행하는 측면이 있는 한편, 계약자가 불이익을 입을 위험도 더불어 지닌다. 변액보험은 특별계정이 주로 주식 등의 장기적인 오름세를 겨냥해서 운용되기 때문에 현금 효과가 크고 더하여 장기적인 보험에 적합한 것으로 되어 있다. 변액보험의 유형으로는 1책임준비금의 증감비율과 같은 비율로 사망.만기보험금이 증가하는 것. 2책임준비금의 예정이율과 실제이율과의 차액으로 동형의 보험을 더 사들여서 보험금액을 늘이는 것. 3정액보험과 책임준비금의 차액분만큼 보험금액을 늘이는 것 등이 있다. 어느 경우에나 사망보험금에 최저 보증이 있는 것이 보통이지만 만기보험금, 해지환급금에는 최저 보증은 없다. 종신보험형의 변액보험(종신형)과 양로보험금의 변액보험(유기형)이 일반적인 상품이다.",한화생명,2025-08-14 14:29:51
18,개인변액보험 / /,"다수의 보험계약자가 납입하는 보험료 중 저축보험료를 따로 분리하여 주식이나 국채, 공채, 사채 등 주로 수익성이 높은 유가증권에 투자하여 그 투자수익을 보험계약자의 환급금(해약환급금 또는 만기환급금)에 반영하는 한편, 투자수익의 성과에 따라 보험금지급사유 발생시에 지급되는 보험금액이 변동되는 보험을 말한다. 변액보험의 특징으로는 자산운용에 따른 를 보험계약자가 부담하는 점과, 자산은 특별계정을 설정하여 별도로 운영하는 점을 들 수 있으며 변액보험의 종류로는 기존 종신보험과 양로보험을 각각 변형시킨 변액종신보험과 변액양로보험이 있다.",DB생명,2025-08-14 13:18:54
22,개인변액연금,납입보험료의 전부 또는 일부가 정액보험과 구별된 특별(분리)계정에 산입되고 특별계정 연금자금운용의 성과를 연금액에 반영시키는 형태의 개인연금보험. 인플레이션에 따른 연금액의 실질가치 저하를 방지하고 조금이라도 연금액을 증가시키기 위해 연금개시후 뿐만 아니라 보험료 납입기간중의 연금지급 원천도 장기적으로 인플레 헷지기능이 있다고 하는 유가증권을 중심의 자산운용이 행해지고 있다.,KIDI_BIGIN,2025-08-13 17:22:45
44,개인변액연금,납입보험료의 전부 또는 일부가 정액보험과 구별된 특별(분리)계정에 산입되고 특별계정연금자금운용의 성과를 연금액에 반영시키는 형태의 개인연금보험. 인플레이션에 따른 연금액의 실질가치 저하를 방지하고 조금이라도 연금액을 증가시키기 위해 연금개시후 뿐만 아니라 보험료 납입기간중의 연금지급 원천도 장기적으로 인플레 헷지기능이 있다고 하는 유가증권을 중심의 자산운용이 행해지고 있다.,KIDI_BIGIN,2025-08-13 17:22:46
19,개인변액연금 / /,"다수의 보험계약자가 납입하는 보험료 중 저축보험료를 따로 분리하여 주식이나 국채, 공채, 사채 등 주로 수익성이 높은 유가증권에 투자하여 그 투자수익을 보험계약자의 환급금(해약환급금 또는 만기환급금)에 반영하는 한편, 투자수익의 성과에 따라 보험금지급사유 발생시에 지급되는 보험금액이 변동되는 보험을 말한다. 변액보험의 특징으로는 자산운용에 따른 를 보험계약자가 부담하는 점과, 자산은 특별계정을 설정하여 별도로 운영하는 점을 들 수 있으며 변액보험의 종류로는 기존 종신보험과 양로보험을 각각 변형시킨 변액종신보험과 변액양로보험이 있다.",DB생명,2025-08-14 13:18:54
48,개인보장,"개인이 자기의 생활을 지키기 위해서 개인의 책임하에 마련하는 보장. 개인의 생활을 지키기 위한 보장에는 개인보장 이외에, 국가가 마련하는 사회보장, 기업이 종업원을 위해서 마련하는 기업보장이 있지만, 국가나 기업의 부담능력에는 모두 한계가 있는 까닭에 개인이 보다 풍요한 생활을 실현하기 위해서는 자조노력에 의한 개인보장이 필요하게 된다.",KIDI_BIGIN,2025-08-13 17:22:47
47,개인보장,"개인이 자기의 생활을 지키기 위해서 개인의 책임하에 마련하는 보장. 개인의 생활을 지키기 위한 보장에는개인이 자기의 생활을 지키기 위해서 개인의 책임하에 마련하는 보장. 개인의 생활을 지키기 위한 보장에는개인보장 이외에, 국가가 마련하는 사회보장, 기업이 종업원을 위해서 마련하는 기업보장이 있지만, 국가나 기업의부담능력에는 모두 한계가 있는 까닭에 개인이 보다 풍요한 생활을 실현하기 위해서는 자조노력에 의한 개인보장이 필요하게 된다. 개인보장 이외에, 국가가 마련하는 사회보장, 기업이 종업원을 위해서 마련하는 기업보장이 있지만, 국가나 기업의 부담능력에는 모두 한계가 있는 까닭에 개인이 보다 풍요한 생활을 실현하기 위해서는 자조노력에 의한 개인보장이 필요하게 된다.",한화생명,2025-08-14 14:29:51
20,개인보장 / /,"개인이 자기의 생활을 지키기 위해서 개인의 책임하에 마련하는 보장. 개인의 생활을 지키기 위한 보장에는 개인보장 이외에, 국가가 마련하는 사회보장, 기업이 종업원을 위해서 마련하는 기업보장이 있지만, 국가나 기업의 부담능력에는 모두 한계가 있는 까닭에 개인이 보다 풍요한 생활을 실현하기 위해서는 자조노력에 의한 개인보장이 필요하게 된다.",DB생명,2025-08-14 13:18:54
17,개인보험,보험계약의 대상이 하나의 보험계약자인 경우의 보험,한화생명,2025-08-14 14:29:51
21,개인보험 / /,"위험선택의 단위가 개인으로서, 개인의 책임하에 임의로 보험금액·보험금수령인 등을 결정하고, 개인의 연령·성별 등에 따라 다른 보험료를 원칙적으로는 개개인이 갹출하는 보험을 말한다. 이와는 대조적으로 단체보험의 경우, 위험선택의 단위를 구성원이 일정 수 이상인 단체로 한정하고, 보험금액 등의 선택에도 상당한 제한이 있으며 평균보험료율이 적용되는 보험을 단체보험이라 한다. 개인보험의 종류에는 사망보험·생존보험·생사혼합보험·연금보험 등이 있으며, 그밖에 신체의 장해 정도나 불의의 사고 또는 입원 등의 특정목적을 위한 보장과의 조합에 의하여 다양화하고 있다.",DB생명,2025-08-14 13:18:54
